useragent_string,browser_family,browser_version,operating_system,operating_system_version,device_family,is_mobile,is_tablet,is_touch_capable,is_pc,is_bot,overview
OOZBOT/0.20 ( -- ; http://www.setooz.com/oozbot.html ; agentname at setooz dot_com ),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
OOZBOT/0.17 (--; http://www.setooz.com/oozbot.html; pvvpr at iiit dot ac dot in),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Orbiter (+http://www.dailyorbit.com/bot.htm),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
PageBitesHyperBot/600 (http://www.pagebites.com/),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/5.0 (compatible; Peew/1.0; http://www.peew.de/crawler/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
polybot 1.0 (http://cis.poly.edu/polybot/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Pompos/1.3 http://dir.com/pompos.html,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Pompos/1.2 http://pompos.iliad.fr,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Pompos/1.1 http://pompos.iliad.fr,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
PostPost/1.0 (+http://postpo.st/crawlers),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
psbot/0.1 (+http://www.picsearch.com/bot.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
PycURL/7.23.1,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.19.7,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.19.5,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.19.3,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.19.0,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.18.2,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.18.0,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.16.4,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.15.5,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL/7.13.2,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
PycURL,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Qseero v1.0.0,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
radian6_default_(www.radian6.com/crawler),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
RAMPyBot - www.giveRAMP.com/0.1 (RAMPyBot - www.giveRAMP.com; http://www.giveramp.com/bot.html; support@giveRAMP.com),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
RufusBot (Rufus Web Miner; http://64.124.122.252/feedback.html),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
SandCrawler - Compatibility Testing,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
SBIder/0.8-dev (SBIder; http://www.sitesell.com/sbider.html; http://support.sitesell.com/contact-support.html),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/5.0 (compatible; ScoutJet;  http://www.scoutjet.com/),Other,,Other,,Motorola  ,False,False,False,False,False,Motorola   / Other / Other
Scrubby/2.2 (http://www.scrubtheweb.com/),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/5.0 (compatible; Scrubby/2.2; +http://www.scrubtheweb.com/),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/5.0 (compatible; Scrubby/2.2;  http://www.scrubtheweb.com/),Other,,Other,,Motorola  ,False,False,False,False,False,Motorola   / Other / Other
Scrubby/2.1 (http://www.scrubtheweb.com/),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/5.0 (compatible; Scrubby/2.1; +http://www.scrubtheweb.com/abs/meta-check.html),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
SearchSight/2.0 (http://SearchSight.com/),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Seekbot/1.0 (http://www.seekbot.net/bot.html) RobotsTxtFetcher/1.2,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Seekbot/1.0 (http://www.seekbot.net/bot.html) HTTPFetcher/2.1,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Seekbot/1.0 (http://www.seekbot.net/bot.html) HTTPFetcher/0.3,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Seekbot/1.0 (http://www.seekbot.net/bot.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
semanticdiscovery/0.1,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Sensis Web Crawler (search_comments\\at\\sensis\\dot\\com\\dot\\au),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) SEOChat::Bot v1.1,IE,6,Windows 2000,,Other,False,False,False,True,False,PC / Windows 2000 / IE 6
SeznamBot/2.0 (+http://fulltext.seznam.cz/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
SeznamBot/2.0 (+http://fulltext.sblog.cz/robot/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Shim-Crawler(Mozilla-compatible; http://www.logos.ic.i.u-tokyo.ac.jp/crawler/; crawl@logos.ic.i.u-tokyo.ac.jp),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Shim-Crawler,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
ShopWiki/1.0 ( +http://www.shopwiki.com/wiki/Help:Bot),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/4.0 (compatible: Shoula robot),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
silk/1.0 (+http://www.slider.com/silk.htm)/3.7,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Silk/1.0,Amazon Silk,1,Other,,Kindle Fire,False,True,True,False,False,Kindle Fire / Other / Amazon Silk 1
Mozilla/5.0 (compatible; SiteBot/0.1; +http://www.sitebot.org/robot/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/5.0 (compatible; SiteBot/0.1;  http://www.sitebot.org/robot/),Other,,Other,,Motorola  ,False,False,False,False,False,Motorola   / Other / Other
Snappy/1.1 ( http://www.urltrends.com/ ),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
sogou spider,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Sosospider+(+http://help.soso.com/webspider.htm),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) Speedy Spider (http://www.entireweb.com/about/search_tech/speedy_spider/),Other,,Windows XP,,Spider,False,False,False,True,True,PC / Windows XP / Other
Mozilla/5.0 (compatible; Speedy Spider; http://www.entireweb.com/about/search_tech/speedy_spider/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Speedy Spider (Entireweb; Beta/1.3; http://www.entireweb.com/about/search_tech/speedyspider/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Speedy Spider (Entireweb; Beta/1.2; http://www.entireweb.com/about/search_tech/speedyspider/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Speedy Spider (Entireweb; Beta/1.1; http://www.entireweb.com/about/search_tech/speedyspider/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Speedy Spider (Entireweb; Beta/1.0; http://www.entireweb.com/about/search_tech/speedyspider/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Speedy Spider (Beta/1.0; www.entireweb.com),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Speedy Spider (http://www.entireweb.com/about/search_tech/speedy_spider/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Speedy Spider (http://www.entireweb.com/about/search_tech/speedyspider/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Speedy Spider (http://www.entireweb.com),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Sqworm/2.9.85-BETA (beta_release; 20011115-775; i686-pc-linux-gnu),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
StackRambler/2.0 (MSIE incompatible),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
StackRambler/2.0,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
"Mozilla/5.0 (compatible; suggybot v0.01a, http://blog.suggy.com/was-ist-suggy/suggy-webcrawler/)",Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
SurveyBot/2.3+(Whois+Source),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
SurveyBot/2.3 (Whois Source),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
SynooBot/0.7.1 (SynooBot; http://www.synoo.de/bot.html; webmaster@synoo.com),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/2.0 (compatible; Ask Jeeves/Teoma; +http://sp.ask.com/docs/about/tech_crawling.html),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/2.0 (compatible; Ask Jeeves/Teoma; +http://about.ask.com/en/docs/about/webmasters.shtml),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/2.0 (compatible; Ask Jeeves/Teoma),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
TerrawizBot/1.0 (+http://www.terrawiz.com/bot.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
TheSuBot/0.2 (www.thesubot.de),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
TheSuBot/0.1 (www.thesubot.de),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Thumbnail.CZ robot 1.1 (http://thumbnail.cz/why-no-robots-txt.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
TinEye/1.1 (http://tineye.com/crawler.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
TinEye,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
truwoGPS/1.0 (GNU/Linux; U; i686; en-US; +http://www.lan4lano.net/browser.html ),Other,,Linux,,Other,False,False,False,False,False,Other / Linux / Other
TurnitinBot/2.1 (http://www.turnitin.com/robot/crawlerinfo.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
TurnitinBot/2.0 http://www.turnitin.com/robot/crawlerinfo.html,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
TurnitinBot/1.5 http://www.turnitin.com/robot/crawlerinfo.html,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
TurnitinBot/1.5 (http://www.turnitin.com/robot/crawlerinfo.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/5.0 (compatible; TweetedTimes Bot/1.0;  http://tweetedtimes.com),Other,,Other,,Motorola  ,False,False,False,False,False,Motorola   / Other / Other
TwengaBot,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
updated/0.1-beta (updated; http://www.updated.com; updated@updated.com),Other,,Other,,Generic Smartphone,True,False,False,False,False,Generic Smartphone / Other / Other
Mozilla/5.0 (compatible; Urlfilebot/2.2; +http://urlfile.com/bot.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 (compatible;  Vagabondo/4.0Beta; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/; http://www.wise-guys.nl/),Other,,Other,,Motorola  ,False,False,False,False,False,Motorola   / Other / Other
Mozilla/4.0 (compatible;  Vagabondo/2.2; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/),Other,,Other,,Motorola  ,False,False,False,False,False,Motorola   / Other / Other
Mozilla/5.0 (compatible; Vagabondo/2.1; webcrawler at wise-guys dot nl; http://webagent.wise-guys.nl/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/3.0 (Vagabondo/2.0 MT; webcrawler@NOSPAMexperimental.net; http://aanmelden.ilse.nl/?aanmeld_mode=webhints),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 (compatible; MSIE 5.0; Windows 95) VoilaBot BETA 1.2 (http://www.voila.com/),IE,5,Windows 95,,Spider,False,False,False,True,True,PC / Windows 95 / IE 5
Vortex/2.2 (+http://marty.anstey.ca/robots/vortex/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Vortex/2.2 ( http://marty.anstey.ca/robots/vortex/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
VORTEX/1.2 ( http://marty.anstey.ca/robots/vortex/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
voyager/2.0 (http://www.kosmix.com/crawler.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
voyager/1.0,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
VYU2 (GNU; OpenRISC),Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
webcollage/1.93,Other,,Other,,Generic Feature Phone,True,False,False,False,False,Generic Feature Phone / Other / Other
webcollage/1.129,Other,,Other,,Generic Feature Phone,True,False,False,False,False,Generic Feature Phone / Other / Other
webcollage/1.125,Other,,Other,,Generic Feature Phone,True,False,False,False,False,Generic Feature Phone / Other / Other
webcollage/1.117,Other,,Other,,Generic Feature Phone,True,False,False,False,False,Generic Feature Phone / Other / Other
webcollage/1.114,Other,,Other,,Generic Feature Phone,True,False,False,False,False,Generic Feature Phone / Other / Other
Websquash.com (Add url robot),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
http://www.almaden.ibm.com/cs/crawler   [wf84],Other,,Other,,Motorola  ,False,False,False,False,False,Motorola   / Other / Other
WoFindeIch Robot 1.0(+http://www.search.wofindeich.com/robot.php),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
WoFindeIch Robot 1.0( http://www.search.wofindeich.com/robot.php),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
WomlpeFactory/0.1 (+http://www.Womple.com/bot.html),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Xaldon_WebSpider/2.0.b1,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
yacybot (x86 Windows XP 5.1; java 1.6.0_12; Europe/de) http://yacy.net/bot.html,Other,,Windows XP,,Spider,False,False,False,False,True,Spider / Windows XP / Other
yacybot (x86 Windows XP 5.1; java 1.6.0_11; Europe/de) http://yacy.net/bot.html,Other,,Windows XP,,Spider,False,False,False,False,True,Spider / Windows XP / Other
yacybot (x86 Windows XP 5.1; java 1.6.0; Europe/de) http://yacy.net/yacy/bot.html,Other,,Windows XP,,Spider,False,False,False,False,True,Spider / Windows XP / Other
yacybot (x86 Windows 2000 5.0; java 1.6.0_16; Europe/de) http://yacy.net/bot.html,Other,,Windows 2000,,Spider,False,False,False,False,True,Spider / Windows 2000 / Other
yacybot (ppc Mac OS X 10.5.2; java 1.5.0_13; Europe/de) http://yacy.net/bot.html,Other,,Mac OS X,10.5.2,Spider,False,False,False,True,True,PC / Mac OS X 10.5.2 / Other
yacybot (ppc Mac OS X 10.4.10; java 1.5.0_07; Europe/de) http://yacy.net/bot.html,Other,,Mac OS X,10.4.10,Spider,False,False,False,True,True,PC / Mac OS X 10.4.10 / Other
yacybot (i386 Mac OS X 10.5.7; java 1.5.0_16; Europe/de) http://yacy.net/bot.html,Other,,Mac OS X,10.5.7,Spider,False,False,False,True,True,PC / Mac OS X 10.5.7 / Other
yacybot (i386 Linux 2.6.9-023stab046.2-smp; java 1.6.0_05; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.9,Spider,False,False,False,False,True,Spider / Linux 2.6.9 / Other
yacybot (i386 Linux 2.6.8-022stab070.5-enterprise; java 1.4.2-03; Europe/en) yacy.net,Other,,Linux,2.6.8,Spider,False,False,False,False,True,Spider / Linux 2.6.8 / Other
yacybot (i386 Linux 2.6.31-16-generic; java 1.6.0_15; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.31,Spider,False,False,False,False,True,Spider / Linux 2.6.31 / Other
yacybot (i386 Linux 2.6.26-2-686; java 1.6.0_0; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.26,Spider,False,False,False,False,True,Spider / Linux 2.6.26 / Other
yacybot (i386 Linux 2.6.24-28-generic; java 1.6.0_20; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.24,Spider,False,False,False,False,True,Spider / Linux 2.6.24 / Other
yacybot (i386 Linux 2.6.24-24-generic; java 1.6.0_07; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.24,Spider,False,False,False,False,True,Spider / Linux 2.6.24 / Other
yacybot (i386 Linux 2.6.24-23-generic; java 1.6.0_16; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.24,Spider,False,False,False,False,True,Spider / Linux 2.6.24 / Other
yacybot (i386 Linux 2.6.23; java 1.6.0_17; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.23,Spider,False,False,False,False,True,Spider / Linux 2.6.23 / Other
yacybot (i386 Linux 2.6.23; java 1.6.0_04; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.23,Spider,False,False,False,False,True,Spider / Linux 2.6.23 / Other
yacybot (i386 Linux 2.6.22-14-generic; java 1.6.0_03; Europe/de) http://yacy.net/bot.html,Other,,Linux,2.6.22,Spider,False,False,False,False,True,Spider / Linux 2.6.22 / Other
yacybot (amd64 Windows 7 6.1; java 1.6.0_17; Europe/de) http://yacy.net/bot.html,Other,,Windows 7,,Spider,False,False,False,False,True,Spider / Windows 7 / Other
yacybot (amd64 Linux 2.6.28-18-generic; java 1.6.0_0; Europe/en) http://yacy.net/bot.html,Other,,Linux,2.6.28,Spider,False,False,False,False,True,Spider / Linux 2.6.28 / Other
yacybot (amd64 Linux 2.6.16-2-amd64-k8-smp; java 1.5.0_10; Europe/en) http://yacy.net/yacy/bot.html,Other,,Linux,2.6.16,Spider,False,False,False,False,True,Spider / Linux 2.6.16 / Other
Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),Slurp,,Other,,Spider,False,False,False,False,True,Spider / Other / Slurp
Mozilla/5.0 (compatible; Yahoo! Slurp China; http://misc.yahoo.com.cn/help.html),Slurp,,Other,,Spider,False,False,False,False,True,Spider / Other / Slurp
YahooSeeker/1.2 (compatible; Mozilla 4.0; MSIE 5.5; yahooseeker at yahoo-inc dot com ; http://help.yahoo.com/help/us/shop/merchant/),IE,5.5,Other,,Spider,False,False,False,False,True,Spider / Other / IE 5.5
YahooSeeker-Testing/v3.9 (compatible; Mozilla 4.0; MSIE 5.5; http://search.yahoo.com/),IE,5.5,Other,,Spider,False,False,False,False,True,Spider / Other / IE 5.5
Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),YandexBot,,Other,,Spider,False,False,False,False,True,Spider / Other / YandexBot
Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Yasaklibot/v1.2 (http://www.Yasakli.com/bot.php),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Yeti/1.0 (NHN Corp.; http://help.naver.com/robots/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Yeti/1.0 (+http://help.naver.com/robots/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/5.0 (compatible; YodaoBot/1.0; http://www.yodao.com/help/webmaster/spider/; ),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
yoogliFetchAgent/0.1,Other,,Other,,Other,False,False,False,False,False,Other / Other / Other
Mozilla/5.0 (compatible; YoudaoBot/1.0; http://www.youdao.com/help/webmaster/spider/; ),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Zao/0.1 (http://www.kototoi.org/zao/),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 (compatible; Zealbot 1.0),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
zspider/0.9-dev http://feedback.redkolibri.com/,Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 compatible ZyBorg/1.0 DLC (wn.zyborg@looksmart.net; http://www.WISEnutbot.com),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 compatible ZyBorg/1.0 Dead Link Checker (wn.zyborg@looksmart.net; http://www.WISEnutbot.com),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 compatible ZyBorg/1.0 Dead Link Checker (wn.dlc@looksmart.net; http://www.WISEnutbot.com),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 compatible ZyBorg/1.0 (wn.zyborg@looksmart.net; http://www.WISEnutbot.com),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 compatible ZyBorg/1.0 (wn-16.zyborg@looksmart.net; http://www.WISEnutbot.com),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/4.0 compatible ZyBorg/1.0 (wn-14.zyborg@looksmart.net; http://www.WISEnutbot.com),Other,,Other,,Spider,False,False,False,False,True,Spider / Other / Other
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Thunderbird/38.2.0 Lightning/4.0.2,Lightning,4.0.2,Linux,,Other,False,False,False,True,False,PC / Linux / Lightning 4.0.2
Mozilla/5.0 (Windows NT 6.3; WOW64; rv:38.0) Gecko/20100101 Thunderbird/38.2.0 Lightning/4.0.2,Lightning,4.0.2,Windows 8.1,,Other,False,False,False,True,False,PC / Windows 8.1 / Lightning 4.0.2
Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Thunderbird/38.2.0 Lightning/4.0.2,Lightning,4.0.2,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Lightning 4.0.2
Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Thunderbird/38.2.0,Thunderbird,38.2,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Thunderbird 38.2
Mozilla/5.0 (Windows NT 6.1; rv:38.0) Gecko/20100101 Thunderbird/38.2.0 Lightning/4.0.2,Lightning,4.0.2,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Lightning 4.0.2
Mozilla/5.0 (Windows NT 10.0; WOW64; rv:38.0) Gecko/20100101 Thunderbird/38.2.0 Lightning/4.0.2,Lightning,4.0.2,Windows,,Other,False,False,False,True,False,PC / Windows / Lightning 4.0.2
Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Thunderbird/38.1.0 Lightning/4.0.2,Lightning,4.0.2,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Lightning 4.0.2
Mozilla/5.0 (Windows NT 6.1; rv:38.0) Gecko/20100101 Thunderbird/38.1.0 Lightning/4.0.2,Lightning,4.0.2,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Lightning 4.0.2
Mozilla/5.0 (Windows NT 5.1; rv:38.0) Gecko/20100101 Thunderbird/38.0.1 Lightning/4.0.1.2,Lightning,4.0.1,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Lightning 4.0.1
Mozilla/5.0 (Windows NT 6.3; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.4.0,Thunderbird,24.4,Windows 8.1,,Other,False,False,False,True,False,PC / Windows 8.1 / Thunderbird 24.4
Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.4.0,Thunderbird,24.4,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Thunderbird 24.4
Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20100101 Thunderbird/24.3.0 Lightning/2.6.4,Lightning,2.6.4,Linux,,Other,False,False,False,True,False,PC / Linux / Lightning 2.6.4
Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.3.0,Thunderbird,24.3,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Thunderbird 24.3
Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.2.0,Thunderbird,24.2,Windows 8,,Other,False,False,False,True,False,PC / Windows 8 / Thunderbird 24.2
Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.0.1,Thunderbird,24.0.1,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Thunderbird 24.0.1
Mozilla/5.0 (X11; Linux x86_64; rv:24.0) Gecko/20100101 Thunderbird/24.0 Lightning/2.6b3,Lightning,2.6.b3,Linux,,Other,False,False,False,True,False,PC / Linux / Lightning 2.6.b3
Mozilla/5.0 (Windows NT 6.2; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.0,Other,,Windows 8,,Other,False,False,False,True,False,PC / Windows 8 / Other
Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Thunderbird/24.0,Other,,Windows 7,,Other,False,False,False,True,False,PC / Windows 7 / Other
Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Thunderbird/23.0 Lightning/2.5b1,Lightning,2.5.b1,Windows 8,,Other,False,False,False,True,False,PC / Windows 8 / Lightning 2.5.b1
Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20130804 Thunderbird/17.0.8 Lightning/1.9.1,Lightning,1.9.1,Linux,,Other,False,False,False,True,False,PC / Linux / Lightning 1.9.1
Mozilla/5.0 (Windows NT 6.2; WOW64; rv:17.0) Gecko/20130801 Thunderbird/17.0.8,Thunderbird,17.0.8,Windows 8,,Other,False,False,False,True,False,PC / Windows 8 / Thunderbird 17.0.8
Mozilla/5.0 (Windows NT 6.2; rv:17.0) Gecko/20130801 Thunderbird/17.0.8,Thunderbird,17.0.8,Windows 8,,Other,False,False,False,True,False,PC / Windows 8 / Thunderbird 17.0.8
Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20130623 Thunderbird/17.0.7 Lightning/1.9.1,Lightning,1.9.1,Linux,,Other,False,False,False,True,False,PC / Linux / Lightning 1.9.1
Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20130620 Thunderbird/17.0.7 Lightning/1.9.1,Lightning,1.9.1,Linux,,Other,False,False,False,True,False,PC / Linux / Lightning 1.9.1
Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20130620 Thunderbird/17.0.7,Thunderbird,17.0.7,Linux,,Other,False,False,False,True,False,PC / Linux / Thunderbird 17.0.7
Mozilla/5.0 (X11; Linux i686; rv:17.0) Gecko/20130620 Thunderbird/17.0.7,Thunderbird,17.0.7,Linux,,Other,False,False,False,True,False,PC / Linux / Thunderbird 17.0.7
Mozilla/5.0 (Windows NT 6.2; WOW64; rv:17.0) Gecko/20130620 Thunderbird/17.0.7,Thunderbird,17.0.7,Windows 8,,Other,False,False,False,True,False,PC / Windows 8 / Thunderbird 17.0.7
Mozilla/5.0 (Windows NT 6.0; rv:17.0) Gecko/20130620 Thunderbird/17.0.7,Thunderbird,17.0.7,Windows Vista,,Other,False,False,False,True,False,PC / Windows Vista / Thunderbird 17.0.7
Mozilla/5.0 (Windows NT 5.1; rv:17.0) Gecko/20130620 Thunderbird/17.0.7 Lightning/1.9.1,Lightning,1.9.1,Windows XP,,Other,False,False,False,True,False,PC / Windows XP / Lightning 1.9.1
Mozilla/5.0 (X11; Linux i686; rv:16.0) Gecko/20121011 Thunderbird/16.0.1,Thunderbird,16.0.1,Linux,,Other,False,False,False,True,False,PC / Linux / Thunderbird 16.0.1
